courseID,enrollCode,days,time,loction
PHYS 6BL,GELLER R MFUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||,T,5:00pm - 6:50pm,942 1020A
PHYS 6BL,GELLER R MFUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||,T,5:00pm - 6:50pm,942 1020B
PHYS 6BL,GELLER R MFUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||,W,1:00pm - 2:50pm,942 1020A
PHYS 6BL,GELLER R MFUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||,W,1:00pm - 2:50pm,942 1020B
PHYS 6BL,GELLER R MFUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||,W,3:00pm - 4:50pm,942 1020A
PHYS 6BL,GELLER R MFUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||,W,3:00pm - 4:50pm,942 1020B
PHYS 6BL,GELLER R MFUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||,W,5:00pm - 6:50pm,942 1020A
PHYS 6BL,GELLER R MFUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||,W,5:00pm - 6:50pm,942 1020B
PHYS 6BL,GELLER R MFUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||,R,1:00pm - 2:50pm,942 1020A
PHYS 6BL,GELLER R MFUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||,R,1:00pm - 2:50pm,942 1020B
PHYS 6BL,GELLER R MFUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||,R,3:00pm - 4:50pm,942 1020A
PHYS 6BL,GELLER R MFUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||,R,3:00pm - 4:50pm,942 1020B
PHYS 6BL,GELLER R MFUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||,R,5:00pm - 6:50pm,942 1020A
PHYS 6BL,GELLER R MFUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||FUJIWARA C J||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||HOLLIMAN C A||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||LI A J||FREEDMAN R A||POPESCU P F||GELLER R M||,R,5:00pm - 6:50pm,942 1020B
PHYS 13BH,LIPMAN E A,W,2:00pm - 2:50pm,PHELP3505
PHYS 13BH,42234,W,3:30pm - 5:50pm,BRDA 3314
PHYS 13BH,42242,F,3:30pm - 5:50pm,BRDA 3314
PHYS CS 15B,LIPMAN E A,W,2:00pm - 2:50pm,PHELP3505
PHYS CS 15B,,W,3:30pm - 5:50pm,BRDA 3314
PHYS CS 15B,,F,3:00pm - 5:50pm,BRDA 3314
PHYS CS 15B,LIPMAN E A,W,2:00pm - 2:50pm,SSMS 1301
PHYS CS 15B,,F,3:30pm - 5:50pm,BRDA 3314
PHYS CS 15B,,F,3:00pm - 5:50pm,BRDA 3314
PHYS 16,MAROLF D M,F,3:00pm - 4:15pm,PHELP1425
PHYS 21,SHERWIN M S,T R,2:00pm - 3:15pm,BRDA 1610
PHYS 21,42267,F,1:00pm - 1:50pm,HSSB 1207
PHYS 21,42275,F,2:00pm - 2:50pm,HSSB 1206
PHYS 21,42283,F,3:00pm - 3:50pm,HSSB 1207
PHYS 21,42291,F,4:00pm - 4:50pm,LSB 1101
PHYS 21,42309,W,4:00pm - 4:50pm,GIRV 2119
PHYS 21,42317,W,5:00pm - 5:50pm,HSSB 1228
PHYS 21,BRANDT T D,M W,12:30pm - 1:45pm,BRDA 1640
PHYS 21,54296,R,12:00pm - 12:50pm,PHELP1508
PHYS 21,54304,R,1:00pm - 1:50pm,GIRV 2120
PHYS 21,54312,F,2:00pm - 2:50pm,GIRV 2116
PHYS 21,54320,R,4:00pm - 4:50pm,NH 1109
PHYS 24,POPESCU P F,M W,11:00am - 12:15pm,BRDA 1610
PHYS 24,42333,F,9:00 am - 9:50 am,PHELP2532
PHYS 24,42341,F,10:00am - 10:50am,PHELP1448
PHYS 24,42358,F,11:00am - 11:50am,GIRV 2124
PHYS 24,42366,F,12:00pm - 12:50pm,GIRV 2124
PHYS 24,64105,F,1:00pm - 1:50pm,PHELP1440
PHYS CS 32,POPESCU P FGURUSWAMY S||KOUTROULAKIS||,T R,3:30pm - 4:45pm,HSSB 1210
PHYS CS 32,,W,1:00pm - 2:50pm,BUCHN1934
PHYS CS 32,,W,3:00pm - 4:50pm,BUCHN1934
PHYS CS 35,POPESCU P FGURUSWAMY S||KOUTROULAKIS||BIBILASHVILI||KOUTROULAKIS||,R,9:00 am - 10:50am,GIRV 1106
PHYS CS 35,,R,1:00pm - 2:50pm,HSSB 2202
PHYS CS 35,,T R,3:30pm - 4:45pm,GIRV 2124
PHYS 98,GURUSWAMY S,F,4:00pm - 4:50pm,BRDA 3302
PHYS 98,GURUSWAMY S,F,5:00pm - 5:50pm,BRDA 3302
PHYS 99,T B A,,,T B A
PHYS 101,CARLSON J M,M W,11:00am - 12:15pm,BUCHN1930
PHYS 101,42390,F,9:00 am - 9:50 am,PHELP1445
PHYS 101,42408,F,10:00am - 10:50am,PHELP2524
PHYS 101,42416,F,1:00pm - 1:50pm,GIRV 2108
PHYS 101,42424,F,2:00pm - 2:50pm,HSSB 1232
PHYS 104,STREICHAN S,M W,12:30pm - 1:45pm,EMBARHALL
PHYS 104,42440,F,2:00pm - 2:50pm,PHELP2532
PHYS 104,42457,F,3:00pm - 3:50pm,PHELP2532
PHYS 104,42465,F,4:00pm - 4:50pm,PHELP2532
PHYS 104,42473,F,5:00pm - 5:50pm,PHELP2532
PHYS 104,64113,M,4:00pm - 4:50pm,PHELP1448
PHYS 104,64121,M,5:00pm - 5:50pm,PHELP1448
PHYS 110B,TREVINO VERAS,T R,9:30 am - 10:45am,BUCHN1920
PHYS 110B,42499,W,11:00am - 11:50am,GIRV 2127
PHYS 110B,42507,W,12:00pm - 12:50pm,PHELP2524
PHYS 110B,42515,F,3:00pm - 3:50pm,HSSB 1223
PHYS 110B,64139,F,4:00pm - 4:50pm,HSSB 1223
PHYS 110B,64147,W,3:00pm - 3:50pm,PHELP3519
PHYS 110B,64154,W,4:00pm - 4:50pm,NH 1111
PHYS 115A,STUART D D,T R,11:00am - 12:15pm,ARTS 1353
PHYS 115A,42531,F,3:00pm - 3:50pm,HSSB 1227
PHYS 115A,42549,F,4:00pm - 4:50pm,HSSB 1227
PHYS 115B,GWINN E G,M W,9:30 am - 10:45am,LSB 1001
PHYS 115B,42564,T,11:00am - 11:50am,PHELP3519
PHYS 115B,42572,T,12:00pm - 12:50pm,PHELP3519
PHYS 115B,42580,M,4:00pm - 4:50pm,PHELP2514
PHYS 115B,42598,F,3:00pm - 3:50pm,SH 1609
PHYS 115B,42606,F,4:00pm - 4:50pm,SH 1609
PHYS 115B,42614,F,5:00pm - 5:50pm,SH 1609
PHYS 119B,MARCHETTI M,T R,8:00 am - 9:15 am,PHELP3505
PHYS 119B,42630,T,3:00pm - 3:50pm,ARTS 1356
PHYS 119B,42648,T,4:00pm - 4:50pm,GIRV 2123
PHYS 123B,XU C,T R,2:00pm - 3:15pm,PHELP1440
PHYS 127BL,KOUTROULAKIS,T R,12:30pm - 1:45pm,ARTS 1356
PHYS 127BL,42671,T R,3:30pm - 5:50pm,BRDA 2316
PHYS 127BL,42689,M W,5:00pm - 7:20pm,BRDA 2316
PHYS 128AL,MAZIN B A,M W,1:00pm - 5:50pm,BRDA 3223
PHYS 128AL,MAZIN B A,T R,1:00pm - 5:50pm,BRDA 3223
PHYS 128BL,MAZIN B APENG Z||MAZIN B A||,T R,1:00pm - 5:50pm,BRDA 3223
PHYS 129L,CAMPAGNARI C,M W,2:00pm - 3:15pm,
PHYS 129L,54551,M W,3:30pm - 4:45pm,BRDA 5223
PHYS 129L,54569,T R,1:00pm - 2:50pm,BRDA 5223
PHYS 129L,CAMPAGNARI C,M W,12:45pm - 2:00pm,BRDA 5223
PHYS 129L,73577,T R,3:30pm - 4:45pm,BRDA 5223
PHYS 132,OH S P,M W,2:00pm - 3:15pm,ARTS 1353
PHYS 135,SAFINYA C R,T R,11:00am - 12:15pm,PHELP1417
PHYS CS 140,GURUSWAMY S,F,2:00pm - 3:50pm,387 1015
PHYS 142L,T B A,,,T B A
PHYS 143L,T B A,,,T B A
PHYS 144L,T B A,,,T B A
PHYS 145L,T B A,,,T B A
PHYS 150,ZEE A,M W,2:00pm - 3:15pm,PHELP1445
PHYS 198,T B A,,,T B A
PHYS 199,T B A,,,T B A
PHYS 199RA,T B A,,,T B A
