courseID,enrollCode,days,time,loction
PSTAT 131,45625,F,10:00am - 10:50am,SSMS 1301
PSTAT 135,TASHMAN A P,T R,3:30pm - 4:45pm,SSMS 1301&
PSTAT 135,53546,M,6:00pm - 6:50pm,SSMS 1304
PSTAT 135,53553,T,11:00am - 11:50am,SSMS 1303
PSTAT 160A,DETERING N,T R,3:30pm - 4:45pm,BIOEN1001
PSTAT 160A,45641,F,10:00am - 10:50am,GIRV 1115
PSTAT 160A,45666,T,1:00pm - 1:50pm,SSMS 1303
PSTAT 160A,45674,M,5:00pm - 5:50pm,HSSB 1231
PSTAT 160A,HOHN M E,T R,9:30 am - 10:45am,CHEM 1171
PSTAT 160A,53744,W,11:00am - 11:50am,387 1015
PSTAT 160A,53751,W,5:00pm - 5:50pm,GIRV 2127
PSTAT 160A,56762,T,4:00pm - 4:50pm,NH 1109
PSTAT 160A,56770,T,12:00pm - 12:50pm,PHELP1508
PSTAT 160B,SHATSKIKH E,F,9:00 am - 11:50am,PSYCH1924
PSTAT 160B,45708,M,1:00pm - 1:50pm,GIRV 2119
PSTAT 160B,45716,M,5:00pm - 5:50pm,HSSB 1228
PSTAT 160B,45724,R,5:00pm - 5:50pm,GIRV 2123
PSTAT 160B,45732,T,1:00pm - 1:50pm,GIRV 2120
PSTAT 170,CHEN T,M W,9:30 am - 10:45am,ICA 1003
PSTAT 170,45757,W,11:00am - 11:50am,387 1011
PSTAT 170,45765,W,12:00pm - 12:50pm,PHELP3523
PSTAT 170,45773,W,4:00pm - 4:50pm,HSSB 1206
PSTAT 170,45781,F,8:00 am - 8:50 am,HSSB 1210
PSTAT 171,GUO QIHENG,T R,12:30pm - 1:45pm,BUCHN1930
PSTAT 171,45807,F,11:00am - 11:50am,GIRV 2116
PSTAT 171,45815,F,1:00pm - 1:50pm,HSSB 1223
PSTAT 171,45823,M,11:00am - 11:50am,387 1015
PSTAT 171,45831,F,9:00 am - 9:50 am,HSSB 1228
PSTAT 172A,DUNCAN I,T R,8:00 am - 9:15 am,PSYCH1924
PSTAT 172A,45864,T,5:00pm - 5:50pm,GIRV 2115
PSTAT 172A,45872,T,2:00pm - 2:50pm,HSSB 2251
PSTAT 172A,45880,M,11:00am - 11:50am,387 1011
PSTAT 172A,45898,W,4:00pm - 4:50pm,GIRV 2120
PSTAT 173,HAYNE R M,T R,9:30 am - 10:45am,PSYCH1902
PSTAT 173,45914,F,2:00pm - 2:50pm,BUCHN1934
PSTAT 173,45922,R,1:00pm - 1:50pm,PHELP1445
PSTAT 173,45930,F,11:00am - 11:50am,GIRV 2115
PSTAT 174,BAPAT S R,M W,2:00pm - 3:15pm,BUCHN1930
PSTAT 174,45955,R,10:00am - 10:50am,PHELP1513
PSTAT 174,45963,R,11:00am - 11:50am,SSMS 1302
PSTAT 174,45971,F,11:00am - 11:50am,SSMS 1302
PSTAT 174,45989,M,10:00am - 10:50am,PHELP1526
PSTAT 182T,VOSS M,T,5:00pm - 6:15pm,PHELP2532
PSTAT 193,T B A,,,T B A
PSTAT 195,FELDMAN R,R,9:30 am - 10:45am,SH 5607F
PSTAT 199,T B A,R,9:00 am - 10:50am,
