courseID,enrollCode,days,time,loction
ECON 100B,61085,F,12:00pm - 12:50pm,GIRV 2129
ECON 100B,61093,F,1:00pm - 1:50pm,387 1011
ECON 106,BENELLI C A,M W F,9:00 am - 9:50 am,IV THEA2
ECON 113B,BENELLI C AEBENSTEIN A O||BERGER M M||,M W F,8:00 am - 8:50 am,PSYCH1924
ECON 118,FULKERSON S D,M W,3:30pm - 4:45pm,NH 1110
ECON 118,FULKERSON S D,M W,2:00pm - 3:15pm,NH 1110
ECON 118H,FULKERSON S D,M,1:00pm - 1:50pm,NH 1122
ECON 132A,ANDERSON R W,M W,9:30 am - 10:45am,NH 1110
ECON 132AH,ANDERSON R W,M,11:00am - 11:50am,NH 1122
ECON 134A,MEI G,T R,8:00 am - 9:15 am,BIOEN1001
ECON 134A,15198,T,5:00pm - 5:50pm,HSSB 1211
ECON 134A,15206,T,6:00pm - 6:50pm,PHELP1444
ECON 134A,55350,T,4:00pm - 4:50pm,GIRV 2108
ECON 134A,UHRIG R A,T R,5:00pm - 6:15pm,WEBB 1100
ECON 134A,15222,W,8:00 am - 8:50 am,GIRV 2120
ECON 134A,15230,W,8:00 am - 8:50 am,PHELP2514
ECON 134A,55368,W,10:00am - 10:50am,ARTS 1356
ECON 134A,RAMIREZ CUELL,M W,6:30pm - 7:45pm,PHELP3515
ECON 134A,15255,T,5:00pm - 5:50pm,HSSB 1207
ECON 134A,15263,T,6:00pm - 6:50pm,PHELP1440
ECON 134A,55376,T,4:00pm - 4:50pm,PHELP2514
ECON 134C,RAMIREZ CUELLEYSTER E||OZYILMAZ H||,T R,5:00pm - 6:15pm,PHELP1260
ECON 136A,HARMON C J,M W,9:30 am - 10:45am,HSSB 1173
ECON 136A,15289,T,1:00pm - 1:50pm,GIRV 2112
ECON 136A,15297,T,12:00pm - 12:50pm,GIRV 2123
ECON 136A,KULPER D E,T R,5:00pm - 6:15pm,NH 1110
ECON 136A,15313,W,1:00pm - 1:50pm,PHELP1425
ECON 136A,15321,W,12:00pm - 12:50pm,GIRV 2116
ECON 136A,GROVER S R,T R,2:00pm - 3:15pm,GIRV 2128
ECON 136A,55509,W,2:00pm - 2:50pm,GIRV 2119
ECON 136A,55517,W,3:00pm - 3:50pm,GIRV 2115
ECON 136AH,KULPER D E,R,3:30pm - 4:45pm,NH 1110
ECON 136B,HULME J L,T R,9:30 am - 10:45am,NH 1110
ECON 136B,HULME J L,T R,11:00am - 12:15pm,NH 1110
ECON 136C,HULME J L,T R,12:30pm - 1:45pm,NH 1110
ECON 136C,HARMON C J,M W,11:00am - 12:15pm,HSSB 1173
ECON 136CH,HARMON C J,W,1:00pm - 1:50pm,NH 1110
ECON 137A,TOOLEY J M,T R,11:00am - 12:15pm,GIRV 2128
ECON 137A,15404,R,5:00pm - 5:50pm,PHELP1445
ECON 137A,15412,R,4:00pm - 4:50pm,PHELP2514
ECON 137A,TOOLEY J M,T R,9:30 am - 10:45am,GIRV 2128
ECON 137A,15438,W,9:00 am - 9:50 am,NH 1105
ECON 137A,15446,R,3:00pm - 3:50pm,GIRV 2115
ECON 137A,T B A,M W,5:00pm - 6:15pm,GIRV 2128
ECON 137A,61465,T,3:00pm - 3:50pm,NH 1109
ECON 137A,63040,T,4:00pm - 4:50pm,GIRV 2116
ECON 137B,LOSTER D R,M W,11:00am - 12:15pm,NH 1110
ECON 137BH,LOSTER D R,M,10:00am - 10:50am,NH 2113
ECON 138A,SCHNEIDER N J,M W,5:00pm - 6:15pm,PSYCH1924
ECON 139,HARMON C J,M W,12:30pm - 1:45pm,NH 1110
ECON 140A,STEIGERWALD D,M W,5:00pm - 6:15pm,BRDA 1610
ECON 140A,15503,T,6:00pm - 6:50pm,GIRV 2115
ECON 140A,15511,T,9:00 am - 9:50 am,PHELP2536
ECON 140A,15529,T,5:00pm - 5:50pm,GIRV 2116
ECON 140A,15537,T,4:00pm - 4:50pm,PHELP2536
ECON 140A,15545,T,8:00 am - 8:50 am,HSSB 1236
ECON 140A,15552,R,5:00pm - 5:50pm,GIRV 1115
ECON 140A,15560,R,6:00pm - 6:50pm,NH 1109
ECON 140A,15578,R,7:00pm - 7:50pm,HSSB 1236
ECON 140B,DESCHENES O,M W,2:00pm - 3:15pm,ARTS 1349
ECON 140B,15610,R,8:00 am - 8:50 am,GIRV 2115
ECON 140B,15628,R,9:00 am - 9:50 am,PHELP3519
ECON 152,KUHN P J,T R,5:00pm - 6:15pm,BUCHN1940
ECON 152,15644,W,9:00 am - 9:50 am,ARTS 1356
ECON 152,15651,W,9:00 am - 9:50 am,ARTS 1353
ECON 152,55673,W,11:00am - 11:50am,PHELP1445
ECON 152,55681,W,8:00 am - 8:50 am,NH 1111
ECON 171,BERGSTROM T C,M W,12:30pm - 1:45pm,PHELP3515
ECON 176,CHARNESS G B,T R,11:00am - 12:15pm,GIRV 2129
ECON 181,LOWELL J F,M W,3:30pm - 4:45pm,PHELP3515
ECON 189,KULPER D E,T R,2:00pm - 3:15pm,PHELP1260
ECON 189H,KULPER D E,R,3:30pm - 4:45pm,NH 1110
ECON 193,BEDARD K L,,,T B A
ECON 194S,DESCHENES O,T,11:00am - 11:50am,NH 2212
ECON 196B,ROYER H N,W,2:00pm - 3:30pm,NH 2212
ECON 199,T B A,,,T B A
ECON 199RA,T B A,,,T B A
